domain	supergroup	division	subdivision	class	order	family	genus	species	main_functional_class	detailed_functional_class	secondary_functional_class	detailed_secondary_functional_class	associated_organism	associated_material	environment	potential_human_pathogen	comment	reference
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Acytostelium	Acytostelium_longisorophorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Acytostelium	Acytostelium_magnisorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Acytostelium	Acytostelium_serpentarium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Acytostelium	Acytostelium_singulare	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Acytostelium	Acytostelium_subglobosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium-Group-II_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium_flexuosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium_gloeosporum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium_granulosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium_oculare	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Dictyostelium-Group-II	Dictyostelium_rotatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium-Group-II_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_anisocaule	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_arachnoideum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_asymetricum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_australicum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_candidum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_colligatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_equisetoides	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_filamentosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_luridum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_multicystogenum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_pallidum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_pseudocandidum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_stolonicoideum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_tenuissimum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-II	Polysphondylium-Group-II	Polysphondylium_tikalense	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium-Group-III_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_australe	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_caveatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_coeruleostipes	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_dumosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_gracile	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_ibericum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_lacteum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_lavandulum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_menorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_minutum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_monochasioides	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_ohioense	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_potamoides	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_radiculatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_rhizopodium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_tenue	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-III	Dictyostelium-Group-III	Dictyostelium_vinaceofuscum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium-Group-IV_purpureum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium-Group-IV_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_aureocephalum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_aureum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_austroandinum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_barbibulus	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_brefeldianum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_brunneum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_capitatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_chordatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_citrinum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_clavatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_crassicaule	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_dimigraformum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_discoideum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_firmibasis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_gargantuum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_giganteum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_implicatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_intermedium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_leptosomopsis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_leptosomum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_longosporum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_macrocephalum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_medium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_mucoroides	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_pseudobrefeldianum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_quercibrachium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_robustum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_rosarium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_septentrionalis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_sphaerocephalum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Dictyostelium-Group-IV	Dictyostelium_valdivianum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Polysphondylium-Group-IV	Polysphondylium-Group-IV_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Polysphondylium-Group-IV	Polysphondylium_fuscans	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Polysphondylium-Group-IV	Polysphondylium_laterosorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Polysphondylium-Group-IV	Polysphondylium_patagonicum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida-Group-IV	Polysphondylium-Group-IV	Polysphondylium_violaceum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_multiforme	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_polycarpum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_polycephalum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_purpureum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_robusticaule	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Dictyosteliida	Dictyosteliida_X	Dictyostelium	Dictyostelium_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Protosporangiida	Ceratiomyxidae	Ceratiomyxa	Ceratiomyxa_fruticulosa	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Protosporangiida	Ceratiomyxidae	Ceratiomyxa	Ceratiomyxa_morchella	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Protosporangiida	Protosporangiidae	Clastostelium	Clastostelium_recurvatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Eumycetozoa_X	Protosporangiida	Protosporangiidae	Protosporangium	Protosporangium_articulatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Barbeyella	Barbeyella_minutissima	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Clastoderma	Clastoderma_debaryanum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Echinostelium	Echinostelium_arboreum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Echinostelium	Echinostelium_bisporum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Echinostelium	Echinostelium_coelocephalum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Echinostelium	Echinostelium_corynophorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Echinostelium	Echinostelium_minutum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Echinosteliida	Echinosteliida_X	Semimorula	Semimorula_liquescens	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Myxogastria_Fuscisporidia_X	Myxogastria_Fuscisporidia_XX	Echinosteliopsis	Echinosteliopsis_oligospora	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Myxogastria_Fuscisporidia_X	Myxogastria_Fuscisporidia_XX	Kelleromyxa	Kelleromyxa_fimicola	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Myxogastria_Fuscisporidia_X	Myxogastria_Fuscisporidia_XX	Myxogastria_Fuscisporidia_XXX	Myxogastria_Fuscisporidia_XXX_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diachea	Diachea_cylindrica	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diachea	Diachea_leucopodia	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diachea	Diachea_mitchellii	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diachea	Diachea_silvaepluvialis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diachea	Diachea_subsessilis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_aurantiacum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_crustaceum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_europaeum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_globosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_meyerae	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_niveum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_radiatum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Diderma	Diderma_testaceum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_anellus	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_crustaceum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_dubium	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_iridis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_melanospermum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_nigripes	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_radiaticolumellum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Didymium	Didymium_squamulosum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Lepidoderma	Lepidoderma_carestianum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Lepidoderma	Lepidoderma_crustaceum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Lepidoderma	Lepidoderma_granuliferum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Lepidoderma	Lepidoderma_tigrinum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Mucilago	Mucilago_crustacea	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Protophysarum	Protophysarum_phloiogenum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Protophysarum	Protophysarum_sp.	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Didymiidae	Pseudodidymium	Pseudodidymium_cryptomastigophorum	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Physaridae	Badhamia	Badhamia_affinis	predator									
Eukaryota	Amoebozoa	Evosea	Eumycetozoa	Myxogastria_Fuscisporidia	Physarida	Physaridae	Badhamia	Badhamia_armillata	predator									
